Media ID,URL Code,Link,User,Likes,Comments,Date,Caption
3516263800502732540,DDMR0vth8b8,https://www.instagram.com/p/DDMR0vth8b8/,anyamelfissa,1882,8,2024-12-05 16:35:31,【EVERLASTING KNIFE LO-FI VER.】  From Anya Melfissa's 2nd Original Song: Everlasting knife Lo-fi ver.: https://youtu.be/7iV4mcw1y04  Original Composition by: 雄之助 Lo-fi ver. by: Raining Marbles Pixel Animation by: Miftahul Ikhwan  #AnyaFoursary
3510559885895326190,DC4A53Rhtnu,https://www.instagram.com/p/DC4A53Rhtnu/,anyamelfissa,1184,7,2024-11-27 19:42:51,【WEEKLY SCHEDULE】  YT Channel: https://www.youtube.com/channel/UC727SQYUvx5pDDGQpTICNWg?sub_confirmation=1  Tags General: #Anya_Melfissa Fanart: #anyatelier Fan name: #Melfriends Livestream: #Liveissa  Note that fan submissions may be used in future activities.
3494950666714390332,DCAjx1FBp88,https://www.instagram.com/p/DCAjx1FBp88/,anyamelfissa,1029,5,2024-11-06 06:50:07,【WEEKLY SCHEDULE】  YT Channel: https://www.youtube.com/channel/UC727SQYUvx5pDDGQpTICNWg?sub_confirmation=1  Tags General: #Anya_Melfissa Fanart: #anyatelier Fan name: #Melfriends Livestream: #Liveissa  Note that fan submissions may be used in future activities.
3490147445617810446,DBvfpw1yVwO,https://www.instagram.com/p/DBvfpw1yVwO/,anyamelfissa,1192,5,2024-10-30 15:46:59,【WEEKLY SCHEDULE】  YT Channel: https://www.youtube.com/channel/UC727SQYUvx5pDDGQpTICNWg?sub_confirmation=1  Tags General: #Anya_Melfissa Fanart: #anyatelier Fan name: #Melfriends Livestream: #Liveissa  Note that fan submissions may be used in future activities.
3469253468232409451,DAlQ6YByOFr,https://www.instagram.com/p/DAlQ6YByOFr/,anyamelfissa,1518,8,2024-10-01 19:54:22,【WEEKLY SCHEDULE】  YT Channel: https://www.youtube.com/channel/UC727SQYUvx5pDDGQpTICNWg?sub_confirmation=1  Tags General: #Anya_Melfissa Fanart: #anyatelier Fan name: #Melfriends Livestream: #Liveissa  Note that fan submissions may be used in future activities.
3382922606507606190,C7yji_nhkCu,https://www.instagram.com/p/C7yji_nhkCu/,anyamelfissa,5568,61,2024-06-04 17:10:22,"Melfriends! Look at what I got here!!😲🔥 2TB MICROSD MEMORY CARD!  What secret does it hold?🧐 2TB for NS games, 2TB for smartphone expansion, 2TB for steam games etc. WHOA!!!  Only one way to truly find out... yes, you can get yours at the 2024 Computex booth J0218!🤩💯  Stay Unique With AGI Innovations!  You can also find the AGI TF138 Supreme Pro 2TB microSD on LAZADA & AMAZON JAPAN~😎  @agi_technology @computextaipei #sponsoredbyAGITechnology"
3358799073292682055,C6c2fYjhYNH,https://www.instagram.com/p/C6c2fYjhYNH/,anyamelfissa,1047,1,2024-05-02 10:21:13,【WEEKLY SCHEDULE】  YT Channel: https://www.youtube.com/channel/UC727SQYUvx5pDDGQpTICNWg?sub_confirmation=1  Tags General: #Anya_Melfissa Fanart: #anyatelier Fan name: #Melfriends Livestream: #Liveissa  Note that fan submissions may be used in future activities.
3342827778864403881,C5kHCdghVWp,https://www.instagram.com/p/C5kHCdghVWp/,anyamelfissa,1079,4,2024-04-10 09:29:06,【WEEKLY SCHEDULE】  YT Channel: https://www.youtube.com/channel/UC727SQYUvx5pDDGQpTICNWg?sub_confirmation=1  Tags General: #Anya_Melfissa Fanart: #anyatelier Fan name: #Melfriends Livestream: #Liveissa  Note that fan submissions may be used in future activities.
3322620709391726530,C4cUe5ipnfC,https://www.instagram.com/p/C4cUe5ipnfC/,anyamelfissa,8713,43,2024-03-13 12:22:14,"Can you believe it has already been a year since 4th fes.!? I am so ready for another AMAZING stage and I hope you're all prepared, too!🤠✨  あのステージからもう1年。 勿論今年も見てくれるよなぁ！？ 今週のフェス、よろです‼️✨  ⬇️Check out the tickets here⬇️ https://hololivesuperexpo2024.hololivepro.com/tickets"
3322538415293385948,C4cBxXMJszc,https://www.instagram.com/p/C4cBxXMJszc/,anyamelfissa,2277,15,2024-03-13 09:40:14,【NEW COVER】  Loveit? / Anya Melfissa https://youtu.be/vXJmQmaDYgg  ❝What is loveit?❞  Original Music: biz×ZERA Instrumental: Tyas Pratama Mix: よしけん Illustration: Populamalus MV: らいり
